152 	272.154605263 	19357.2096498 	406.710526316 	137.598684211
149 	271.912751678 	19552.2071528 	407.201342282 	136.624161074
146 	275.702054795 	18812.1269821 	408.335616438 	143.068493151
146 	275.383561644 	18439.887127 	406.719178082 	144.047945205
159 	276.081761006 	18451.5907994 	407.41509434 	144.748427673
153 	275.718954248 	18829.4634969 	408.54248366 	142.895424837
165 	276.96969697 	19564.8354454 	412.56969697 	141.36969697
143 	278.230769231 	19631.9397526 	414.034965035 	142.426573427
164 	275.454268293 	19396.6381525 	410.286585366 	140.62195122
154 	277.12012987 	19406.9368675 	411.967532468 	142.272727273
149 	277.204697987 	19252.2768907 	411.536912752 	142.872483221
162 	280.487654321 	19317.5893538 	415.160493827 	145.814814815
145 	278.634482759 	18484.7422592 	410.206896552 	147.062068966
137 	282.448905109 	19125.4298711 	416.459854015 	148.437956204
136 	282.503676471 	19632.5146924 	418.470588235 	146.536764706
147 	281.931972789 	20006.9817669 	419.244897959 	144.619047619
152 	280.141447368 	20402.0227558 	418.868421053 	141.414473684
140 	278.175 	19363.7372321 	413.171428571 	143.178571429
135 	279.007407407 	20271.4962414 	417.259259259 	140.755555556
140 	278.685714286 	20521.4655102 	417.821428571 	139.55
145 	279.889655172 	20862.7257551 	420.172413793 	139.606896552
132 	279.943181818 	20508.894499 	418.96969697 	140.916666667
138 	282.981884058 	21085.7061936 	424.123188406 	141.84057971
134 	283.152985075 	20403.6146553 	421.865671642 	144.440298507
157 	289.24522293 	21622.4080186 	432.382165605 	146.108280255
148 	290.050675676 	20924.0143239 	430.628378378 	149.472972973
148 	289.648648649 	20746.1806063 	429.581081081 	149.716216216
146 	290.904109589 	21157.6551886 	432.232876712 	149.575342466
147 	288.071428571 	21698.5629252 	431.360544218 	144.782312925
152 	286.828947368 	21968.2010042 	431.006578947 	142.651315789
162 	288.089506173 	21910.7358158 	432.030864198 	144.148148148
142 	287.144366197 	22065.0390176 	431.633802817 	142.654929577
150 	287.21 	21458.4659 	429.64 	144.78
146 	285.976027397 	20790.0781924 	426.054794521 	145.897260274
163 	283.604294479 	20009.6931104 	420.926380368 	146.282208589
147 	279.901360544 	19599.8576172 	415.700680272 	144.102040816
154 	280.37987013 	18857.9108935 	413.376623377 	147.383116883
149 	276.634228188 	18557.775607 	408.516778523 	144.751677852
145 	270.613793103 	17492.8301546 	398.427586207 	142.8
153 	267.284313725 	16015.8962899 	389.111111111 	145.45751634
155 	262.967741935 	14972.2634755 	380.374193548 	145.561290323
159 	262.286163522 	12874.5942111 	370.169811321 	154.402515723
140 	259.553571429 	12147.3471301 	363.928571429 	155.178571429
147 	255.357142857 	10942.0867347 	353.836734694 	156.87755102
136 	252.742647059 	10586.0587695 	349.338235294 	156.147058824
158 	246.623417722 	10207.2537554 	341.158227848 	152.088607595
172 	244.183139535 	9642.28332038 	335.581395349 	152.784883721
164 	242.298780488 	9319.32536437 	331.865853659 	152.731707317
170 	239.085294118 	8990.73096021 	326.811764706 	151.358823529
155 	234.280645161 	8098.86639958 	316.890322581 	151.670967742
138 	230.485507246 	8851.98892039 	317.572463768 	143.398550725
160 	226.221875 	8268.99764648 	309.85625 	142.5875
156 	222.532051282 	7841.94769066 	303.551282051 	141.512820513
163 	217.794478528 	7636.07739283 	297.662576687 	137.926380368
146 	213.469178082 	6707.69425549 	287.123287671 	139.815068493
163 	206.352760736 	6794.17924084 	280.558282209 	132.147239264
148 	203.331081081 	6259.68092586 	273.75 	132.912162162
159 	200.921383648 	5225.29256161 	263.635220126 	138.20754717
133 	199.913533835 	4902.07898977 	260.045112782 	139.781954887
162 	198.925925926 	3920.60562414 	250.104938272 	147.74691358
166 	194.030120482 	3263.27620119 	238.13253012 	149.927710843
144 	192.465277778 	3207.24879437 	235.826388889 	149.104166667
147 	185.68707483 	2569.6639826 	220.741496599 	150.632653061
155 	186.14516129 	2450.80150884 	219.490322581 	152.8
168 	181.12797619 	2331.33778876 	212.696428571 	149.55952381
177 	175.511299435 	2164.6284034 	203.734463277 	147.288135593
152 	168.450657895 	2111.72124957 	195.625 	141.276315789
151 	163.71192053 	2087.73489101 	190.165562914 	137.258278146
144 	160.291666667 	1912.58854167 	182.930555556 	137.652777778
183 	154.674863388 	1867.59647198 	175.846994536 	133.50273224
159 	155.059748428 	1938.67882006 	177.685534591 	132.433962264
170 	152.908823529 	1671.67109862 	168.729411765 	137.088235294
180 	147.958333333 	1725.21215278 	165.75 	130.166666667
156 	148.907051282 	1527.06507848 	161.326923077 	136.487179487
141 	142.361702128 	1506.15995171 	154.780141844 	129.943262411
176 	133.982954545 	1394.01107309 	138.221590909 	129.744318182
182 	134.035714286 	1437.18828493 	133.802197802 	134.269230769
175 	130.851428571 	1516.69792653 	124.582857143 	137.12
172 	128.938953488 	1629.69104077 	119.058139535 	138.819767442
177 	122.895480226 	1719.00884963 	110.310734463 	135.480225989
182 	122.741758242 	1871.42781669 	107.401098901 	138.082417582
182 	122.585164835 	1958.16032937 	105.813186813 	139.357142857
178 	120.457865169 	1949.41676398 	103.904494382 	137.011235955
189 	120.973544974 	1898.10512024 	107.259259259 	134.687830688
189 	122.317460317 	2003.5553036 	106.931216931 	137.703703704
183 	123.461748634 	2120.70755323 	106.480874317 	140.442622951
202 	121.455445545 	2253.90148025 	102.767326733 	140.143564356
219 	121.956621005 	2451.00953379 	101.812785388 	142.100456621
228 	129.048245614 	2552.41872499 	108.986842105 	149.109649123
188 	131.194148936 	2476.16709342 	114.542553191 	147.845744681
211 	133.909952607 	2541.38051706 	115.526066351 	152.293838863
219 	141.840182648 	2546.421947 	124.328767123 	159.351598174
206 	141.347087379 	2728.7314721 	121.67961165 	161.014563107
228 	143.346491228 	3153.30099646 	117.399122807 	169.293859649
245 	149.048979592 	3274.36494794 	124.391836735 	173.706122449
239 	151.366108787 	3452.93918611 	126.364016736 	176.368200837
239 	152.039748954 	3692.00469617 	124.523012552 	179.556485356
236 	150.779661017 	3466.63365412 	129.843220339 	171.716101695
242 	148.993801653 	3545.51442439 	126.632231405 	171.355371901
241 	146.856846473 	3193.85710043 	132.829875519 	160.883817427
249 	140.172690763 	3150.41596103 	130.269076305 	150.076305221
255 	135.503921569 	3220.42645521 	126.301960784 	144.705882353
265 	132.058490566 	3333.42110716 	126.724528302 	137.39245283
266 	128.934210526 	3592.31710032 	122.033834586 	135.834586466
278 	126.834532374 	3812.31074996 	119.230215827 	134.438848921
303 	127.136963696 	4008.18091091 	120.867986799 	133.405940594
305 	130.82295082 	4104.86045687 	126.245901639 	135.4
303 	127.209570957 	4105.84881929 	123.99009901 	130.429042904
313 	132.025559105 	4213.55206239 	130.297124601 	133.75399361
283 	136.231448763 	4265.58070709 	134.777385159 	137.685512367
309 	138.084142395 	4266.60457054 	136.54368932 	139.624595469
289 	143.974048443 	4259.26749261 	144.92733564 	143.020761246
291 	148.005154639 	4177.56526553 	149.659793814 	146.350515464
293 	150.940273038 	4129.81042586 	157.300341297 	144.580204778
283 	155.319787986 	4092.28466144 	165.208480565 	145.431095406
256 	168.02734375 	4211.54612732 	183.7578125 	152.296875
238 	173.579831933 	4326.57555964 	193.945378151 	153.214285714
271 	183.352398524 	4368.69684849 	203.926199262 	162.778597786
254 	191.464566929 	4324.60307521 	209.956692913 	172.972440945
256 	200.833984375 	4598.52517319 	225.07421875 	176.59375
261 	202.957854406 	4917.49247662 	232.157088123 	173.75862069
270 	210.72037037 	5321.69402949 	246.0 	175.440740741
272 	215.288602941 	5429.66487011 	253.503676471 	177.073529412
279 	218.363799283 	6525.8694422 	269.9390681 	166.788530466
300 	220.77 	7839.4771 	284.17 	157.37
267 	224.88576779 	8458.14987235 	293.074906367 	156.696629213
267 	228.301498127 	9784.80610262 	305.558052434 	151.04494382
282 	232.929078014 	10523.1155374 	314.911347518 	150.946808511
266 	243.178571429 	12070.4023228 	334.319548872 	152.037593985
282 	247.524822695 	12758.8557668 	342.109929078 	152.939716312
265 	247.601886792 	13826.367921 	347.754716981 	147.449056604
249 	251.4437751 	14891.6123006 	356.775100402 	146.112449799
267 	255.470037453 	16974.1667052 	370.700374532 	140.239700375
247 	257.354251012 	17646.9048706 	375.639676113 	139.068825911
284 	259.401408451 	18525.1804206 	381.651408451 	137.151408451
4 	284.0 	33493.0 	467.0 	101.0
285 	265.973684211 	20286.0361496 	395.214035088 	136.733333333
279 	270.598566308 	20825.6524711 	401.802867384 	139.394265233
279 	272.073476703 	22386.8028449 	409.025089606 	135.121863799
265 	275.7 	22263.2854717 	412.083018868 	139.316981132
266 	279.148496241 	21884.0474977 	414.169172932 	144.127819549
266 	281.859022556 	23577.6962908 	423.015037594 	140.703007519
270 	284.011111111 	25088.8295062 	430.585185185 	137.437037037
270 	285.053703704 	25969.8915604 	434.718518519 	135.388888889
261 	291.488505747 	26704.4567644 	443.659003831 	139.318007663
281 	296.65480427 	27534.4893808 	451.59430605 	141.715302491
256 	298.5 	27845.2421875 	454.5546875 	142.4453125
266 	304.436090226 	28358.1707276 	462.180451128 	146.691729323
249 	303.59437751 	28997.1808519 	463.453815261 	143.734939759
281 	307.916370107 	28335.2474544 	465.65480427 	150.177935943
272 	314.384191176 	26632.0123236 	466.591911765 	162.176470588
249 	315.53815261 	27084.5055725 	469.168674699 	161.907630522
271 	332.835793358 	27885.7313388 	489.151291513 	176.520295203
4 	397.5 	28734.25 	567.0 	228.0
279 	336.578853047 	28546.6380474 	494.917562724 	178.240143369
285 	350.750877193 	30332.7730255 	514.831578947 	186.670175439
4 	412.5 	34232.25 	597.5 	227.5
4 	352.5 	48624.25 	573.0 	132.0
265 	356.037735849 	29765.4212175 	518.377358491 	193.698113208
231 	361.333333333 	28975.3304473 	521.346320346 	201.32034632
214 	361.773364486 	27160.6986363 	516.509345794 	207.037383178
190 	361.544736842 	26683.6743144 	515.2 	207.889473684
201 	362.455223881 	28089.1186419 	520.532338308 	204.378109453
200 	364.5225 	27426.2144937 	520.63 	208.415
194 	366.054123711 	26327.2264521 	518.618556701 	213.489690722
182 	363.153846154 	26482.9763314 	516.28021978 	210.027472527
188 	361.771276596 	26691.8413026 	515.319148936 	208.223404255
200 	361.845 	25091.995975 	510.35 	213.34
212 	361.120283019 	24772.8039282 	508.08490566 	214.155660377
215 	364.411627907 	24209.3491671 	508.623255814 	220.2
193 	363.82642487 	24799.5475919 	509.279792746 	218.373056995
219 	366.53652968 	24037.8559715 	508.735159817 	224.337899543
265 	364.832075472 	24167.0604806 	506.641509434 	223.022641509
296 	369.581081081 	21880.8481556 	502.591216216 	236.570945946
254 	374.472440945 	21024.3240436 	504.031496063 	244.913385827
233 	376.628755365 	18136.7441517 	495.545064378 	257.712446352
208 	372.762019231 	16931.0851921 	487.413461538 	258.110576923
205 	367.929268293 	16377.6608507 	481.863414634 	253.995121951
181 	372.508287293 	16048.3162297 	485.132596685 	259.883977901
193 	368.847150259 	14012.2279323 	471.906735751 	265.787564767
176 	370.088068182 	13661.9950849 	472.948863636 	267.227272727
175 	366.98 	12345.2196 	464.171428571 	269.788571429
8 	438.3125 	12677.2148438 	550.875 	325.75
153 	368.385620915 	12729.792473 	468.483660131 	268.287581699
165 	364.766666667 	11806.100101 	459.915151515 	269.618181818
176 	359.065340909 	11313.8622078 	452.011363636 	266.119318182
159 	353.402515723 	10790.4103081 	444.383647799 	262.421383648
168 	346.836309524 	9179.09522924 	428.041666667 	265.630952381
155 	346.606451613 	8157.12253902 	421.561290323 	271.651612903
177 	338.782485876 	7410.13630342 	410.299435028 	267.265536723
150 	333.25 	6787.74083333 	401.833333333 	264.666666667
144 	324.90625 	5179.27940538 	380.055555556 	269.756944444
168 	322.616071429 	4875.61152742 	374.273809524 	270.958333333
163 	315.76993865 	4670.87651963 	365.687116564 	265.852760736
178 	316.460674157 	4541.92261078 	363.264044944 	269.657303371
158 	309.60443038 	4373.04922088 	355.398734177 	263.810126582
165 	308.560606061 	4268.97966024 	352.83030303 	264.290909091
179 	300.944134078 	4032.77341531 	343.553072626 	258.335195531
167 	301.571856287 	3668.22088458 	340.221556886 	262.922155689
151 	301.410596026 	2944.28174203 	333.185430464 	269.635761589
121 	303.053719008 	2449.78637047 	331.966942149 	274.140495868
122 	303.512295082 	2000.14329145 	328.483606557 	278.540983607
117 	304.252136752 	1872.13728176 	326.829059829 	281.675213675
120 	307.216666667 	1949.20305556 	327.325 	287.108333333
123 	303.146341463 	2099.37695816 	329.837398374 	276.455284553
156 	304.166666667 	2089.74145299 	327.820512821 	280.512820513
154 	301.597402597 	2225.29895429 	327.876623377 	275.318181818
172 	299.00872093 	2280.10166813 	327.290697674 	270.726744186
173 	292.884393064 	2645.42016105 	327.612716763 	258.156069364
164 	288.664634146 	2695.99118828 	324.274390244 	253.054878049
161 	288.99068323 	2650.57444736 	323.900621118 	254.080745342
150 	286.463333333 	2440.18865556 	318.826666667 	254.1
166 	289.512048193 	1947.74383074 	313.373493976 	265.65060241
159 	287.732704403 	1504.31534552 	301.157232704 	274.308176101
135 	290.818518519 	1102.58558299 	293.807407407 	287.82962963
103 	288.830097087 	688.471133 	284.019417476 	293.640776699
95 	296.694736842 	703.096288089 	287.557894737 	305.831578947
92 	294.456521739 	676.987240076 	283.652173913 	305.260869565
104 	293.403846154 	622.452292899 	288.326923077 	298.480769231
126 	284.734126984 	728.36978773 	279.793650794 	289.674603175
142 	281.440140845 	849.042191529 	281.443661972 	281.436619718
175 	264.894285714 	994.980253061 	274.52 	255.268571429
176 	256.991477273 	1488.75276827 	281.153409091 	232.829545455
147 	250.921768707 	1997.75238327 	283.544217687 	218.299319728
129 	244.186046512 	2458.4770146 	283.891472868 	204.480620155
126 	241.908730159 	2574.43214601 	282.738095238 	201.079365079
116 	247.482758621 	1999.93935791 	281.043103448 	213.922413793
128 	251.64453125 	1506.84629822 	276.703125 	226.5859375
136 	256.290441176 	1107.2060851 	269.764705882 	242.816176471
136 	263.474264706 	1013.02139652 	272.25 	254.698529412
145 	263.196551724 	987.806195006 	268.965517241 	257.427586207
128 	265.00390625 	1007.69920349 	275.6640625 	254.34375
137 	266.160583942 	990.22968725 	279.102189781 	253.218978102
4 	272.0 	3029.0 	327.0 	217.0
126 	268.015873016 	1548.65847821 	296.404761905 	239.626984127
155 	257.029032258 	2362.62173777 	298.922580645 	215.135483871
150 	250.286666667 	3871.63782222 	307.366666667 	193.206666667
139 	248.352517986 	4865.24983179 	313.323741007 	183.381294964
122 	255.516393443 	4051.60219027 	313.87704918 	197.155737705
98 	265.913265306 	3483.42615056 	319.091836735 	212.734693878
132 	269.272727273 	3957.50895317 	326.795454545 	211.75
101 	275.475247525 	4680.82364474 	339.445544554 	211.504950495
101 	277.801980198 	5112.80237232 	345.257425743 	210.346534653
93 	280.317204301 	5426.41013412 	350.258064516 	210.376344086
98 	279.862244898 	5498.56775823 	350.275510204 	209.448979592
94 	279.781914894 	5667.39392825 	351.414893617 	208.14893617
93 	282.870967742 	6255.49947971 	358.580645161 	207.161290323
90 	281.466666667 	6147.81555556 	356.433333333 	206.5
92 	280.989130435 	6304.52162098 	356.945652174 	205.032608696
90 	282.038888889 	5763.54848765 	354.366666667 	209.711111111
102 	280.397058824 	5407.95508939 	350.31372549 	210.480392157
95 	281.073684211 	5144.60509695 	349.168421053 	212.978947368
94 	283.925531915 	4955.67530557 	350.744680851 	217.106382979
107 	284.88317757 	4352.26205345 	347.093457944 	222.672897196
89 	288.415730337 	3940.15301098 	347.303370787 	229.528089888
95 	288.478947368 	3781.21797784 	346.031578947 	230.926315789
88 	290.107954545 	3896.81220945 	348.693181818 	231.522727273
76 	288.184210526 	3741.20290859 	345.5 	230.868421053
97 	290.525773196 	3579.0328409 	346.536082474 	234.515463918
84 	289.648809524 	3386.13261763 	344.05952381 	235.238095238
90 	287.5 	3097.25 	339.2 	235.8
82 	288.701219512 	2927.57536437 	338.841463415 	238.56097561
90 	290.727777778 	2582.15367284 	337.388888889 	244.066666667
97 	289.118556701 	2340.59934637 	333.216494845 	245.020618557
82 	289.786585366 	2336.93616151 	333.780487805 	245.792682927
73 	291.054794521 	2697.80521674 	339.150684932 	242.95890411
84 	289.994047619 	2608.62496457 	337.345238095 	242.642857143
87 	289.557471264 	2824.17773154 	339.183908046 	239.931034483
80 	288.2125 	2729.47984375 	337.075 	239.35
78 	282.096153846 	3388.99716469 	337.256410256 	226.935897436
88 	277.556818182 	3388.48540806 	332.465909091 	222.647727273
85 	273.129411765 	3360.45384083 	327.882352941 	218.376470588
82 	269.926829268 	2883.06781678 	320.097560976 	219.756097561
84 	267.93452381 	2471.9540462 	313.833333333 	222.035714286
76 	265.434210526 	2105.20619806 	307.013157895 	223.855263158
71 	265.950704225 	2033.22996429 	306.633802817 	225.267605634
83 	264.445783133 	1953.98200029 	304.096385542 	224.795180723
79 	263.778481013 	2045.14713187 	304.734177215 	222.82278481
76 	263.480263158 	2128.59171572 	305.407894737 	221.552631579
78 	262.416666667 	2315.51228632 	306.461538462 	218.371794872
86 	263.529069767 	2521.93520146 	309.953488372 	217.104651163
82 	263.920731707 	2673.73152142 	311.902439024 	215.93902439
81 	261.654320988 	2668.69532084 	309.604938272 	213.703703704
75 	263.766666667 	2624.84555556 	311.266666667 	216.266666667
83 	265.771084337 	2373.91145304 	310.56626506 	220.975903614
77 	266.532467532 	2686.01517963 	314.857142857 	218.207792208
71 	270.345070423 	2165.42317992 	313.014084507 	227.676056338
95 	269.557894737 	1671.13085873 	306.0 	233.115789474
89 	268.691011236 	1279.30340235 	299.292134831 	238.08988764
85 	268.764705882 	923.991695502 	292.929411765 	244.6
99 	267.01010101 	647.141312111 	284.767676768 	249.252525253
93 	264.887096774 	482.153919528 	277.376344086 	252.397849462
85 	261.435294118 	372.739930796 	267.870588235 	255.0
87 	260.149425287 	348.460430704 	262.333333333 	257.965517241
76 	259.986842105 	396.24982687 	256.065789474 	263.907894737
97 	257.304123711 	386.232251036 	253.670103093 	260.93814433
113 	256.185840708 	419.107056152 	249.283185841 	263.088495575
114 	254.877192982 	475.634041243 	245.324561404 	264.429824561
99 	255.782828283 	593.291220284 	241.777777778 	269.787878788
108 	255.273148148 	573.439278978 	241.833333333 	268.712962963
99 	254.04040404 	624.412508928 	238.626262626 	269.454545455
95 	253.847368421 	796.403019391 	233.326315789 	274.368421053
96 	251.895833333 	894.780815972 	228.71875 	275.072916667
89 	249.353932584 	1235.40843959 	220.247191011 	278.460674157
96 	249.1875 	1208.73567708 	220.5625 	277.8125
89 	245.747191011 	853.986649413 	224.02247191 	267.471910112
99 	240.035353535 	570.256325885 	226.04040404 	254.03030303
119 	239.340336134 	572.174087282 	226.596638655 	252.084033613
93 	235.494623656 	543.873627009 	223.451612903 	247.537634409
97 	237.969072165 	506.029971304 	227.793814433 	248.144329897
91 	235.148351648 	507.390079701 	224.461538462 	245.835164835
84 	232.053571429 	485.741177721 	219.857142857 	244.25
99 	231.48989899 	806.33070605 	209.96969697 	253.01010101
106 	230.216981132 	1059.11329655 	203.896226415 	256.537735849
86 	227.01744186 	1345.07527718 	195.848837209 	258.186046512
113 	226.137168142 	1850.58737959 	187.814159292 	264.460176991
5 	214.5 	476.25 	192.8 	236.2
112 	222.263392857 	2039.55115992 	181.625 	262.901785714
104 	218.461538462 	2131.40236686 	176.894230769 	260.028846154
110 	216.063636364 	2406.20504132 	171.154545455 	260.972727273
104 	213.225961538 	2945.876826 	162.923076923 	263.528846154
110 	211.136363636 	3099.75413223 	159.3 	262.972727273
106 	209.754716981 	3442.27945888 	154.481132075 	265.028301887
132 	206.337121212 	4258.46589474 	144.318181818 	268.356060606
94 	207.409574468 	4955.60352535 	140.340425532 	274.478723404
126 	202.956349206 	4829.1369835 	136.492063492 	269.420634921
119 	200.857142857 	5628.6182473 	128.630252101 	273.084033613
120 	199.2125 	6534.63401042 	120.958333333 	277.466666667
9 	185.833333333 	4282.25 	120.444444444 	251.222222222
134 	198.182835821 	6653.26880987 	118.985074627 	277.380597015
130 	197.061538462 	7195.97313609 	114.792307692 	279.330769231
116 	195.61637931 	7327.22783517 	112.474137931 	278.75862069
105 	196.919047619 	7948.64582766 	110.495238095 	283.342857143
92 	199.35326087 	8292.01107632 	110.989130435 	287.717391304
134 	195.746268657 	7760.66696369 	110.186567164 	281.305970149
122 	196.258196721 	7833.14235085 	110.426229508 	282.090163934
4 	185.0 	4767.5 	116.0 	254.0
131 	196.057251908 	7318.60359245 	113.106870229 	279.007633588
128 	196.2265625 	7027.42523193 	115.1015625 	277.3515625
116 	194.426724138 	6730.07221685 	115.043103448 	273.810344828
110 	193.9 	5749.25363636 	120.918181818 	266.881818182
101 	192.435643564 	5377.08744241 	122.02970297 	262.841584158
117 	187.521367521 	4232.45467163 	125.743589744 	249.299145299
98 	185.255102041 	4018.73084132 	125.479591837 	245.030612245
110 	184.109090909 	3570.56991736 	128.218181818 	240.0
92 	180.130434783 	3143.10255198 	128.369565217 	231.891304348
110 	176.577272727 	2568.65311983 	130.7 	222.454545455
110 	175.763636364 	2081.45322314 	135.527272727 	216.0
115 	175.143478261 	1563.97506616 	141.982608696 	208.304347826
117 	171.803418803 	1391.5254584 	141.444444444 	202.162393162
103 	169.766990291 	1059.05250259 	145.504854369 	194.029126214
108 	167.222222222 	787.478395062 	149.25 	185.194444444
107 	160.093457944 	682.084723557 	144.971962617 	175.214953271
112 	158.165178571 	543.227180325 	150.178571429 	166.151785714
4 	140.25 	194.1875 	154.0 	126.5
109 	154.582568807 	510.701897988 	152.853211009 	156.311926606
117 	147.136752137 	499.400102272 	150.495726496 	143.777777778
109 	143.550458716 	525.100664927 	143.71559633 	143.385321101
113 	138.10619469 	525.086067821 	138.654867257 	137.557522124
4 	126.0 	445.0 	147.0 	105.0
97 	135.505154639 	535.363375492 	132.237113402 	138.773195876
98 	127.693877551 	559.151187005 	120.612244898 	134.775510204
116 	123.521551724 	581.999535523 	117.982758621 	129.060344828
110 	119.395454545 	655.611797521 	111.627272727 	127.163636364
116 	117.732758621 	655.635478597 	110.129310345 	125.336206897
117 	114.423076923 	684.585963182 	105.136752137 	123.709401709
113 	110.261061947 	746.015917456 	97.9646017699 	122.557522124
147 	107.544217687 	926.989541395 	89.7959183673 	125.292517007
4 	98.5 	36.75 	104.0 	93.0
135 	107.125925926 	1014.40636488 	87.8 	126.451851852
115 	103.2 	1206.19478261 	80.852173913 	125.547826087
137 	100.018248175 	1052.52886408 	80.3065693431 	119.729927007
118 	97.0847457627 	1286.21315714 	72.0169491525 	122.152542373
114 	94.1798245614 	1415.55976839 	66.5087719298 	121.850877193
134 	90.9029850746 	1688.96820004 	58.8656716418 	122.940298507
128 	89.55078125 	1821.53648376 	55.8046875 	123.296875
154 	87.7922077922 	2262.97630292 	48.5519480519 	127.032467532
161 	88.1894409938 	2727.58212453 	44.4534161491 	131.925465839
146 	91.0719178082 	2667.2311292 	48.5 	133.643835616
147 	90.7721088435 	2794.36643297 	46.2789115646 	135.265306122
152 	90.4868421053 	2604.0590374 	47.8684210526 	133.105263158
128 	89.5625 	1833.05078125 	55.921875 	123.203125
4 	104.0 	4.0 	104.0 	104.0
128 	96.24609375 	1001.16209412 	76.578125 	115.9140625
151 	101.440397351 	697.392142888 	92.9933774834 	109.887417219
137 	104.916058394 	691.930910011 	104.503649635 	105.328467153
4 	96.0 	680.0 	122.0 	70.0
123 	106.483739837 	679.200955119 	106.170731707 	106.796747967
133 	106.240601504 	732.934592119 	112.969924812 	99.5112781955
120 	107.5 	834.5 	121.066666667 	93.9333333333
136 	106.746323529 	1058.94667766 	127.323529412 	86.1691176471
141 	108.145390071 	1395.25191137 	135.574468085 	80.7163120567
107 	111.186915888 	1711.19870731 	143.271028037 	79.1028037383
135 	112.288888889 	1970.44246914 	147.814814815 	76.762962963
110 	112.109090909 	2005.10628099 	148.545454545 	75.6727272727
98 	111.790816327 	2491.72665035 	154.795918367 	68.7857142857
117 	117.081196581 	2771.1771678 	164.170940171 	69.9914529915
110 	125.140909091 	3785.91196281 	181.645454545 	68.6363636364
112 	129.03125 	4795.13741629 	193.482142857 	64.5803571429
124 	134.737903226 	5231.12888593 	202.419354839 	67.0564516129
124 	139.237903226 	5774.38291818 	210.717741935 	67.7580645161
121 	145.483471074 	6550.81997473 	222.404958678 	68.5619834711
117 	151.367521368 	7278.10424428 	232.948717949 	69.7863247863
117 	157.957264957 	7742.52808825 	242.034188034 	73.8803418803
119 	166.495798319 	7835.52729327 	251.25210084 	81.7394957983
106 	167.943396226 	9280.9496262 	261.037735849 	74.8490566038
121 	173.82231405 	11696.4849566 	279.512396694 	68.132231405
134 	181.526119403 	13864.6896163 	296.880597015 	66.171641791
99 	189.515151515 	16762.2497704 	316.686868687 	62.3434343434
133 	195.80075188 	19979.1219543 	335.097744361 	56.5037593985
114 	200.618421053 	23531.2096607 	352.061403509 	49.1754385965
115 	206.895652174 	26933.3195463 	369.008695652 	44.7826086957
107 	208.130841121 	30827.3660582 	381.859813084 	34.4018691589
4 	231.25 	40305.6875 	432.0 	30.5
4 	223.5 	41215.25 	426.5 	20.5
4 	210.5 	43060.25 	418.0 	3.0
117 	215.769230769 	32377.5023011 	393.914529915 	37.6239316239
89 	222.466292135 	35512.0578525 	409.269662921 	35.6629213483
4 	248.5 	43894.25 	458.0 	39.0
4 	241.0 	47530.5 	459.0 	23.0
102 	229.68627451 	37623.4015763 	422.029411765 	37.3431372549
4 	252.0 	48845.0 	473.0 	31.0
88 	237.863636364 	40039.9927686 	436.465909091 	39.2613636364
99 	243.767676768 	44376.9157229 	452.868686869 	34.6666666667
4 	254.25 	60158.1875 	499.5 	9.0
94 	250.872340426 	47830.1432775 	468.127659574 	33.6170212766
93 	254.11827957 	46825.2010637 	468.774193548 	39.4623655914
4 	267.0 	63005.0 	518.0 	16.0
122 	256.979508197 	48387.3561375 	475.008196721 	38.9508196721
